"","ServiceCode","ServiceURL","FullSiteCode","FullVariableCode","BeginDateTime","EndDateTime","SiteName","Latitude","Longitude","DataType","ValueType","SampleMedium","TimeUnits","TimeSupport"
"32597","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1067","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Hanušovice",50.081901550293,16.9405555725098,"Average","Field Observation","Air","hour",1
"32598","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1066","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Zlaté Hory",50.2527770996094,17.392599105835,"Average","Field Observation","Air","hour",1
"32599","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1064","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Hoštálková",49.3521995544434,17.8686008453369,"Average","Field Observation","Air","hour",1
"32600","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1065","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Jizerka - rašelinište",50.8244018554688,15.3320999145508,"Average","Field Observation","Air","hour",1
"32601","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1060","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Karlova Studánka",50.0740547180176,17.3068313598633,"Average","Field Observation","Air","hour",1
"32602","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1061","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Stríbro CHMÚ",49.7545013427734,12.9968004226685,"Average","Field Observation","Air","hour",1
"32603","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1062","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Hlinište",48.9093971252441,13.7442655563354,"Average","Field Observation","Air","hour",1
"32604","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1063","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Volary",48.8967933654785,13.8845977783203,"Average","Field Observation","Air","hour",1
"32605","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1059","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Praha - Klementinum",50.0867004394531,14.4163999557495,"Average","Field Observation","Air","hour",1
"32606","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1058","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Kralupy nad Vltavou",50.2419013977051,14.289999961853,"Average","Field Observation","Air","hour",1
"32607","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1056","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Cáslav, Nové Mesto",49.9016761779785,15.3942813873291,"Average","Field Observation","Air","hour",1
"32608","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1054","CHMI-H:TEPLOTA",2013-08-07,2015-01-02,"Bojkovice CHMÚ",49.0386123657227,17.8094444274902,"Average","Field Observation","Air","hour",1
"32609","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1053","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Mrzky",50.0474128723145,14.8068342208862,"Average","Field Observation","Air","hour",1
"32611","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1045","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Vlašim",49.6919174194336,14.8921585083008,"Average","Field Observation","Air","hour",1
"32612","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1042","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Jihlava - Hruškové Dvory",49.405143737793,15.6098699569702,"Average","Field Observation","Air","hour",1
"32613","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1040","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Mesto Albrechtice, Žáry",50.154167175293,17.5605564117432,"Average","Field Observation","Air","hour",1
"32614","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1039","CHMI-H:TEPLOTA",2013-08-07,2014-12-28,"Rýmarov CHMÚ",49.9313888549805,17.2961101531982,"Average","Field Observation","Air","hour",1
"32615","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1038","CHMI-H:TEPLOTA",2013-08-07,2015-08-10,"Valašská Senice",49.2402763366699,18.1269435882568,"Average","Field Observation","Air","hour",1
"32616","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1036","CHMI-H:TEPLOTA",2013-07-30,2014-12-28,"Fulnek",49.7151947021484,17.9098072052002,"Average","Field Observation","Air","hour",1
"32617","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1035","CHMI-H:TEPLOTA",2013-07-30,2015-08-10,"Kletné",49.6657981872559,17.9086837768555,"Average","Field Observation","Air","hour",1
"32618","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1034","CHMI-H:TEPLOTA",2013-07-30,2015-08-10,"Jelenice",49.8029441833496,17.8544998168945,"Average","Field Observation","Air","hour",1
"32619","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1033","CHMI-H:TEPLOTA",2013-07-30,2014-12-28,"Mezina",49.964054107666,17.4892978668213,"Average","Field Observation","Air","hour",1
"32620","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1032","CHMI-H:TEPLOTA",2013-07-30,2015-08-10,"Radynia",50.1508827209473,17.6747703552246,"Average","Field Observation","Air","hour",1
"32621","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1031","CHMI-H:TEPLOTA",2013-07-30,2015-04-29,"Anenský Vrch",50.0737571716309,17.3780784606934,"Average","Field Observation","Air","hour",1
"32622","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1030","CHMI-H:TEPLOTA",2013-07-30,2015-08-10,"Biskupská Kupa",50.2567977905273,17.4289169311523,"Average","Field Observation","Air","hour",1
"32623","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1029","CHMI-H:TEPLOTA",2013-07-30,2015-08-10,"Rejvíz",50.2321243286133,17.31174659729,"Average","Field Observation","Air","hour",1
"32624","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1028","CHMI-H:TEPLOTA",2013-07-30,2015-08-10,"Smirice",50.3006973266602,15.8784122467041,"Average","Field Observation","Air","hour",1
"32625","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1027","CHMI-H:TEPLOTA",2013-07-30,2015-08-10,"Predmerice nad Labem",50.2570533752441,15.8243618011475,"Average","Field Observation","Air","hour",1
"32626","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1026","CHMI-H:TEPLOTA",2013-07-30,2015-01-02,"KS Pardubice",50.0463981628418,15.7809000015259,"Average","Field Observation","Air","hour",1
"32627","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1025","CHMI-H:TEPLOTA",2013-07-30,2015-08-10,"Srnojedy",50.0403861999512,15.6908340454102,"Average","Field Observation","Air","hour",1
"32628","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1024","CHMI-H:TEPLOTA",2013-07-30,2015-08-10,"Kolín",50.0295524597168,15.2055406570435,"Average","Field Observation","Air","hour",1
"32629","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1157","CHMI-H:TEPLOTA",2014-04-25,2015-08-10,"Frýdek - Místek",49.6666679382324,18.3158321380615,"Average","Field Observation","Air","hour",1
"32630","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1156","CHMI-H:TEPLOTA",2014-04-25,2015-07-29,"Domažlice",49.4446983337402,12.9224996566772,"Average","Field Observation","Air","hour",1
"32631","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1155","CHMI-H:TEPLOTA",2014-04-25,2015-08-10,"Decín CHMÚ",50.7509994506836,14.2030000686646,"Average","Field Observation","Air","hour",1
"32632","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1153","CHMI-H:TEPLOTA",2014-04-26,2015-08-10,"Bystrice nad Pernštejnem",49.5241584777832,16.2540092468262,"Average","Field Observation","Air","hour",1
"32633","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1023","CHMI-H:TEPLOTA",2013-07-30,2015-01-02,"Prelouc",50.0452766418457,15.5747222900391,"Average","Field Observation","Air","hour",1
"32634","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1135","CHMI-H:TEPLOTA",2012-10-26,2015-01-01,"Deštnice",50.2299995422363,13.6099996566772,"Average","Field Observation","Air","hour",1
"32635","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1136","CHMI-H:TEPLOTA",2012-01-30,2015-01-01,"Pikov",49.4897193908691,14.5933303833008,"Average","Field Observation","Air","hour",1
"32636","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1137","CHMI-H:TEPLOTA",2012-10-11,2015-01-01,"Tábor meteo",49.4113883972168,14.6497201919556,"Average","Field Observation","Air","hour",1
"32637","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1138","CHMI-H:TEPLOTA",2012-11-14,2015-01-01,"Frymburk",48.6614418029785,14.1639833450317,"Average","Field Observation","Air","hour",1
"32638","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1139","CHMI-H:TEPLOTA",2012-10-18,2015-01-01,"Ceský Krumlov meteo",48.8180618286133,14.3197202682495,"Average","Field Observation","Air","hour",1
"32639","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1140","CHMI-H:TEPLOTA",2013-01-03,2015-01-01,"Veselí nad Lužnicí",49.1800003051758,14.6999998092651,"Average","Field Observation","Air","hour",1
"32640","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1141","CHMI-H:TEPLOTA",2012-10-21,2015-01-01,"Cechtice",49.6211090087891,15.0427799224854,"Average","Field Observation","Air","hour",1
"32641","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1142","CHMI-H:TEPLOTA",2012-01-01,2015-01-01,"Pocátky meteo",49.2597198486328,15.2386102676392,"Average","Field Observation","Air","hour",1
"32642","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1143","CHMI-H:TEPLOTA",2013-06-27,2015-01-01,"Revnicov",50.1868896484375,13.8002595901489,"Average","Field Observation","Air","hour",1
"32643","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1144","CHMI-H:TEPLOTA",2012-07-31,2015-01-01,"Konstantinovy Lázne meteo",49.8861083984375,12.9716701507568,"Average","Field Observation","Air","hour",1
"32644","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1145","CHMI-H:TEPLOTA",2012-09-05,2015-01-01,"Plzen - Košutka",49.7764015197754,13.355899810791,"Average","Field Observation","Air","hour",1
"32645","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1146","CHMI-H:TEPLOTA",2013-02-21,2015-01-01,"Slapy",49.8139381408691,14.4033393859863,"Average","Field Observation","Air","hour",1
"32646","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1147","CHMI-H:TEPLOTA",2012-01-01,2015-01-01,"Svatý Jan meteo",49.6349487304688,14.3138780593872,"Average","Field Observation","Air","hour",1
"32647","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1148","CHMI-H:TEPLOTA",2012-01-01,2015-01-01,"Volary meteo",48.9083290100098,13.8866701126099,"Average","Field Observation","Air","hour",1
"32648","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1149","CHMI-H:TEPLOTA",2012-09-29,2015-01-01,"Kubova Hut",48.9832992553711,13.7743701934814,"Average","Field Observation","Air","hour",1
"32649","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1150","CHMI-H:TEPLOTA",2012-01-01,2015-01-01,"Ceské Budejovice meteo",48.9873008728027,14.4421997070312,"Average","Field Observation","Air","hour",1
"32650","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1151","CHMI-H:TEPLOTA",2012-01-01,2015-01-01,"Kojetice",50.2397956848145,14.4976186752319,"Average","Field Observation","Air","hour",1
"32686","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1307","CHMI-H:TEPLOTA",2015-01-05,2015-08-10,"Prachomety",50.0081596374512,12.9487466812134,"Average","Field Observation","Air","hour",1
"32706","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:629","CHMI-H:TEPLOTA",2011-01-12,2015-08-10,"Detmarovice",49.9002914428711,18.4797382354736,"Average","Field Observation","Air","hour",1
"32735","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1171","CHMI-H:TEPLOTA",2014-04-25,2015-08-10,"Trutnov",50.5585975646973,15.8983106613159,"Average","Field Observation","Air","hour",1
"32736","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1170","CHMI-H:TEPLOTA",2014-04-25,2015-08-10,"Snežník",50.7968292236328,14.0853595733643,"Average","Field Observation","Air","hour",1
"32737","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1169","CHMI-H:TEPLOTA",2014-04-25,2015-08-10,"Smedava",50.8445205688477,15.2731800079346,"Average","Field Observation","Air","hour",1
"32738","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1172","CHMI-H:TEPLOTA",2014-04-25,2015-08-10,"Turnov CHMÚ",50.5897216796875,15.1544437408447,"Average","Field Observation","Air","hour",1
"32792","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:622","CHMI-H:TEPLOTA",2013-08-10,2015-08-10,"Bartošovice",49.6880226135254,18.0406684875488,"Average","Field Observation","Air","hour",1
"32919","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:465","CHMI-H:TEPLOTA",2011-01-12,2015-01-02,"Dolní Sytová",50.625,15.4425001144409,"Average","Field Observation","Air","hour",1
"32941","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1309","CHMI-H:TEPLOTA",2015-01-05,2015-08-10,"Abertamy",50.3723258972168,12.8175439834595,"Average","Field Observation","Air","hour",1
"32952","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:623","CHMI-H:TEPLOTA",2013-08-10,2015-08-10,"Celadná",49.5483512878418,18.3420829772949,"Average","Field Observation","Air","hour",1
"33047","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:204","CHMI-H:TEPLOTA",2013-08-10,2015-08-10,"Dehylov",49.8794441223145,18.1794452667236,"Average","Field Observation","Air","hour",1
"33363","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1310","CHMI-H:TEPLOTA",2015-01-05,2015-08-10,"Stráž nad Ohrí",50.3415184020996,13.0583400726318,"Average","Field Observation","Air","hour",1
"33527","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:718","CHMI-H:TEPLOTA",2011-01-12,2015-08-10,"Strekov",50.6389045715332,14.0494289398193,"Average","Field Observation","Air","hour",1
"33581","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1311","CHMI-H:TEPLOTA",2015-01-05,2015-08-10,"Hora Svatého Šebestiána",50.5102996826172,13.2472238540649,"Average","Field Observation","Air","hour",1
"33743","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1312","CHMI-H:TEPLOTA",2015-01-05,2015-08-10,"Žichov",50.4801864624023,13.7888040542603,"Average","Field Observation","Air","hour",1
"33772","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:800","CHMI-H:TEPLOTA",2013-08-10,2015-08-10,"Branka u Opavy",49.8944435119629,17.8919448852539,"Average","Field Observation","Air","hour",1
"33798","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1313","CHMI-H:TEPLOTA",2015-01-05,2015-08-10,"Lukov",50.5294761657715,13.8854064941406,"Average","Field Observation","Air","hour",1
"34154","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:28","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Vyšší Brod",48.6175003051758,14.3143997192383,"Average","Field Observation","Air","hour",1
"34155","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:27","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Nadejkov",49.5168991088867,14.4652996063232,"Average","Field Observation","Air","hour",1
"34156","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:25","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Cerná v Pošumaví",48.7355995178223,14.1071996688843,"Average","Field Observation","Air","hour",1
"34157","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:21","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Podebrady",50.1405982971191,15.1332998275757,"Average","Field Observation","Air","hour",1
"34158","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:19","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Cáslav",49.9419441223145,15.3858337402344,"Average","Field Observation","Air","hour",1
"34159","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:18","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Teplice",50.6624984741211,13.8569002151489,"Average","Field Observation","Air","hour",1
"34160","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:17","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Kopisty",50.5442008972168,13.6232995986938,"Average","Field Observation","Air","hour",1
"34161","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:16","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Mokošín",50.0163993835449,15.5663995742798,"Average","Field Observation","Air","hour",1
"34162","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:15","CHMI-H:TEPLOTA",2013-08-01,2015-08-10,"Hradec Králové, N.H.K.",50.1761016845703,15.8386001586914,"Average","Field Observation","Air","hour",1
"34163","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:14","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Jicín",50.4393997192383,15.3528003692627,"Average","Field Observation","Air","hour",1
"34164","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:13","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Doksy",50.5680999755859,14.6674995422363,"Average","Field Observation","Air","hour",1
"34165","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:12","CHMI-H:TEPLOTA",2012-06-09,2015-01-02,"Velichovky",50.3568992614746,15.8325004577637,"Average","Field Observation","Air","hour",1
"34166","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:8","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Úpice",50.5063896179199,16.0116672515869,"Average","Field Observation","Air","hour",1
"34167","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:11","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Rychnov nad Knežnou",50.1725006103516,16.2683334350586,"Average","Field Observation","Air","hour",1
"34168","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:4","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Deštné v O. h.",50.3033332824707,16.3527774810791,"Average","Field Observation","Air","hour",1
"34169","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:219","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Bedrichov",50.814998626709,15.1372222900391,"Average","Field Observation","Air","hour",1
"34170","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:218","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Nová Ves v Horách",50.5927772521973,13.4830560684204,"Average","Field Observation","Air","hour",1
"34171","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:7","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Janov-Gajer",49.8210983276367,16.4111003875732,"Average","Field Observation","Air","hour",1
"34172","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:6","CHMI-H:TEPLOTA",2012-06-11,2015-08-10,"Sec",49.8446998596191,15.648099899292,"Average","Field Observation","Air","hour",1
"34173","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:5","CHMI-H:TEPLOTA",2012-06-12,2015-08-10,"Rokytnice v O. h.",50.1644325256348,16.4602584838867,"Average","Field Observation","Air","hour",1
"34174","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:1","CHMI-H:TEPLOTA",2012-06-09,2015-08-10,"Labská bouda",50.7700004577637,15.5500001907349,"Average","Field Observation","Air","hour",1
"34175","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:70","CHMI-H:TEPLOTA",2012-06-12,2015-08-10,"Kromeríž",49.2846984863281,17.3652992248535,"Average","Field Observation","Air","hour",1
"34176","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:69","CHMI-H:TEPLOTA",2012-06-12,2015-08-10,"Vizovice",49.2230987548828,17.843599319458,"Average","Field Observation","Air","hour",1
"34177","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:68","CHMI-H:TEPLOTA",2012-06-12,2015-08-10,"Štítná n. V.",49.9028015136719,17.707799911499,"Average","Field Observation","Air","hour",1
"34178","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:67","CHMI-H:TEPLOTA",2012-06-11,2015-08-10,"Šumperk",49.9742012023926,16.9675006866455,"Average","Field Observation","Air","hour",1
"34179","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:66","CHMI-H:TEPLOTA",2012-06-11,2015-08-10,"Valašské Mezirící",49.4636001586914,17.9741992950439,"Average","Field Observation","Air","hour",1
"34180","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:65","CHMI-H:TEPLOTA",2012-06-11,2015-08-10,"Jevícko",49.6296997070312,16.726900100708,"Average","Field Observation","Air","hour",1
"34181","HYDRODATACZ-HR","http://hydrodata.info/chmi-h/cuahsi_1_1.asmx?wsdl","CHMI-H:64","CHMI-H:TEPLOTA",2012-06-11,2015-08-10,"Vsetín",49.3442001342773,17.9960994720459,"Average","Field Observation","Air","hour",1
