"","SiteName","SiteCode","FullSiteCode","Latitude","Longitude","ServCode","ServURL"
"156","Cechtice","1141","CHMI-D:1141",49.6211090087891,15.0427799224854,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"157","Pocátky meteo","1142","CHMI-D:1142",49.2597198486328,15.2386102676392,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"158","Revnicov","1143","CHMI-D:1143",50.1868896484375,13.8002595901489,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"159","Konstantinovy Lázne meteo","1144","CHMI-D:1144",49.8861083984375,12.9716701507568,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"160","Plzen - Košutka","1145","CHMI-D:1145",49.7764015197754,13.355899810791,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"161","Slapy","1146","CHMI-D:1146",49.8139381408691,14.4033393859863,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"162","Svatý Jan meteo","1147","CHMI-D:1147",49.6349487304688,14.3138780593872,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"163","Volary meteo","1148","CHMI-D:1148",48.9083290100098,13.8866701126099,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"164","Kubova Hut","1149","CHMI-D:1149",48.9832992553711,13.7743701934814,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"165","Spytihnev","115","CHMI-D:115",49.1322212219238,17.5030555725098,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"166","Ceské Budejovice meteo","1150","CHMI-D:1150",48.9873008728027,14.4421997070312,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"167","Kojetice","1151","CHMI-D:1151",50.2397956848145,14.4976186752319,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"168","Bosen - Mužský","1152","CHMI-D:1152",50.5241012573242,15.04088306427,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"169","Bystrice nad Pernštejnem","1153","CHMI-D:1153",49.5241584777832,16.2540092468262,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"170","Bystrice pod Hostýnem","1154","CHMI-D:1154",49.3964004516602,17.6706008911133,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"171","Decín CHMÚ","1155","CHMI-D:1155",50.7509994506836,14.2030000686646,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"172","Domažlice","1156","CHMI-D:1156",49.4446983337402,12.9224996566772,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"173","Frýdek - Místek","1157","CHMI-D:1157",49.6666679382324,18.3158321380615,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"174","Hluboká nad Vltavou","1158","CHMI-D:1158",49.05419921875,14.4356002807617,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"175","Hrušová","1159","CHMI-D:1159",49.9165306091309,16.1951770782471,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"176","Herman","116","CHMI-D:116",49.2463874816895,14.1333332061768,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"177","Chlum u Trebone","1160","CHMI-D:1160",48.9578018188477,14.9357995986938,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"178","Chrastava","1161","CHMI-D:1161",50.8181114196777,14.9583902359009,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"179","Chudenice","1162","CHMI-D:1162",49.4655990600586,13.1764001846313,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"180","Luisino Údolí","1163","CHMI-D:1163",50.2870025634766,16.3882904052734,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"181","Milešov","1164","CHMI-D:1164",50.5364189147949,13.942310333252,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"182","Olešnice","1165","CHMI-D:1165",49.5550003051758,16.4230995178223,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"183","Pocátky CHMÚ","1166","CHMI-D:1166",49.2606010437012,15.2341995239258,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"184","Praha - Brevnov","1167","CHMI-D:1167",50.0807991027832,14.3571996688843,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"185","Slatiny, Milíceves","1168","CHMI-D:1168",50.3790168762207,15.3933477401733,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"186","Smedava","1169","CHMI-D:1169",50.8445205688477,15.2731800079346,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"187","Mezimestí","117","CHMI-D:117",50.6263885498047,16.2305564880371,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"188","Snežník","1170","CHMI-D:1170",50.7968292236328,14.0853595733643,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"189","Trutnov","1171","CHMI-D:1171",50.5585975646973,15.8983106613159,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"190","Turnov CHMÚ","1172","CHMI-D:1172",50.5897216796875,15.1544437408447,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"191","Zlonice","1173","CHMI-D:1173",50.2846984863281,14.0886001586914,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"192","Kdyne","1174","CHMI-D:1174",49.3946914672852,13.0357704162598,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"193","Pasecnice","1175","CHMI-D:1175",49.3946189880371,12.8941497802734,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"194","Pancír","1176","CHMI-D:1176",49.168399810791,13.2431802749634,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"195","Kolovec","1177","CHMI-D:1177",49.486400604248,13.1044101715088,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"196","Klencí pod Cerchovem","1178","CHMI-D:1178",49.4348182678223,12.8113498687744,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"197","Chudenice","1179","CHMI-D:1179",49.4633483886719,13.173150062561,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"198","Týnište nad Orlicí","118","CHMI-D:118",50.1488876342773,16.0699996948242,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"199","Merklín","1180","CHMI-D:1180",49.5610885620117,13.1932096481323,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"200","Svatá Katerina","1181","CHMI-D:1181",49.274829864502,13.0684204101562,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"201","Nýrsko","1182","CHMI-D:1182",49.2937088012695,13.1393098831177,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"202","Tremošná","1183","CHMI-D:1183",49.8284187316895,13.3974800109863,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"203","Nekmír","1184","CHMI-D:1184",49.8583602905273,13.2634601593018,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"204","Teškov","1185","CHMI-D:1185",49.7992401123047,13.6978197097778,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"205","Prívetice","1186","CHMI-D:1186",49.8343086242676,13.6116399765015,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"206","Manetín","1187","CHMI-D:1187",49.9915504455566,13.2351703643799,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"207","Nectiny","1188","CHMI-D:1188",49.9733695983887,13.1650104522705,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"208","Horní Belá","1189","CHMI-D:1189",49.8893013000488,13.2651395797729,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"209","Vsetín","119","CHMI-D:119",49.3333320617676,17.9833335876465,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"210","Únešov","1190","CHMI-D:1190",49.8772811889648,13.153829574585,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"211","Javorná","1191","CHMI-D:1191",49.2173500061035,13.2999897003174,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"212","Horšovský Týn","1192","CHMI-D:1192",49.5282287597656,12.935830116272,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"213","Hvozd","1193","CHMI-D:1193",49.9402503967285,13.2630996704102,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"214","Myslív","1194","CHMI-D:1194",49.4145698547363,13.5728702545166,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"215","Karez","1195","CHMI-D:1195",49.8221397399902,13.7832002639771,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"216","Praha","1196","CHMI-D:1196",49.658878326416,13.8136196136475,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"217","Hermanova Hut","1197","CHMI-D:1197",49.7117195129395,13.0888395309448,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"218","Nýrany","1198","CHMI-D:1198",49.7119903564453,13.1986103057861,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"219","Dnešice","1199","CHMI-D:1199",49.6052703857422,13.263819694519,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"220","Velichovky","12","CHMI-D:12",50.3568992614746,15.8325004577637,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"221","Kromeríž","120","CHMI-D:120",49.2997207641602,17.3780555725098,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"222","Kostelec","1200","CHMI-D:1200",49.6743507385254,13.0265998840332,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"223","Velký Malahov","1201","CHMI-D:1201",49.6241416931152,12.9574604034424,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"224","Doubrava","1202","CHMI-D:1202",49.4319381713867,13.2028198242188,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"225","Mezholezy","1203","CHMI-D:1203",49.412109375,13.1044502258301,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"226","Predslav","1204","CHMI-D:1204",49.4461402893066,13.3546199798584,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"227","Bolešiny","1205","CHMI-D:1205",49.4098281860352,13.3587799072266,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"228","Depoltice","1206","CHMI-D:1206",49.2645797729492,13.2189903259277,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"229","Strážov","1207","CHMI-D:1207",49.3024597167969,13.2481203079224,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"230","Mochtín","1208","CHMI-D:1208",49.3603286743164,13.3554697036743,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"231","Bešiny","1209","CHMI-D:1209",49.2996482849121,13.3084297180176,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"232","Uherský Brod","121","CHMI-D:121",49.0313873291016,17.6627769470215,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"233","Horšice","1210","CHMI-D:1210",49.5329818725586,13.3883495330811,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"234","Mecín","1211","CHMI-D:1211",49.4779815673828,13.406439781189,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"235","Malý Bor","1212","CHMI-D:1212",49.329761505127,13.6492300033569,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"236","Strašín","1213","CHMI-D:1213",49.1784896850586,13.6379098892212,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"237","Ústalec","1214","CHMI-D:1214",49.3151092529297,13.4981203079224,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"238","Petrovice u Sušice","1215","CHMI-D:1215",49.219669342041,13.4397296905518,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"239","Velhartice","1216","CHMI-D:1216",49.264461517334,13.3887996673584,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"240","Horaždovice","1217","CHMI-D:1217",49.3239707946777,13.7030801773071,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"241","Hartmanice","1218","CHMI-D:1218",49.1703109741211,13.4609498977661,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"242","Mrákov","1219","CHMI-D:1219",49.4045906066895,12.9562301635742,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"243","Sány","122","CHMI-D:122",50.1277770996094,15.243332862854,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"244","Lštení","1220","CHMI-D:1220",49.4835205078125,13.0405597686768,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"245","Chlístov","1221","CHMI-D:1221",49.3195915222168,13.3618803024292,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"246","Pocinovice","1222","CHMI-D:1222",49.3427581787109,13.1304197311401,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"247","Otov","1223","CHMI-D:1223",49.4842414855957,12.8410701751709,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"248","Mírkov","1224","CHMI-D:1224",49.5891990661621,12.8802499771118,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"249","Krenice","1225","CHMI-D:1225",49.5028610229492,13.199239730835,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"250","Všepadly","1226","CHMI-D:1226",49.4508781433105,13.105640411377,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"251","Kladrubce","1227","CHMI-D:1227",49.4826507568359,13.6836996078491,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"252","Neurazy","1228","CHMI-D:1228",49.4418106079102,13.5144195556641,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"253","Spálené Porící","1229","CHMI-D:1229",49.6154594421387,13.603440284729,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"254","Zbecno","123","CHMI-D:123",50.0405540466309,13.9224996566772,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"255","Nové Mitrovice","1230","CHMI-D:1230",49.5765419006348,13.6832799911499,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"256","Kornatice","1231","CHMI-D:1231",49.6591682434082,13.5905504226685,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"257","Príkosice","1232","CHMI-D:1232",49.6683502197266,13.6630296707153,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"258","Oselce","1233","CHMI-D:1233",49.4351806640625,13.6731700897217,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"259","Plánice","1234","CHMI-D:1234",49.3904685974121,13.4672403335571,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"260","Chválenice","1235","CHMI-D:1235",49.6449394226074,13.4743604660034,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"261","Letiny","1236","CHMI-D:1236",49.5415802001953,13.4562301635742,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"262","Žihle","1237","CHMI-D:1237",50.0447196960449,13.377420425415,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"263","Mýto","1238","CHMI-D:1238",49.7823905944824,13.7414302825928,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"264","Krsy","1239","CHMI-D:1239",49.9252395629883,13.0541496276855,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"265","Krnov","124","CHMI-D:124",50.0888900756836,17.710277557373,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"266","Prostibor","1240","CHMI-D:1240",49.6534881591797,12.8979597091675,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"267","Rybník","1241","CHMI-D:1241",49.5164909362793,12.6763200759888,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"268","Lestkov","1242","CHMI-D:1242",49.8817710876465,12.8705902099609,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"269","Staré Sedlište","1243","CHMI-D:1243",49.7446403503418,12.688759803772,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"270","Chodová Planá","1244","CHMI-D:1244",49.8934097290039,12.7321996688843,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"271","Stráž","1245","CHMI-D:1245",49.6686782836914,12.7728204727173,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"272","Bor","1246","CHMI-D:1246",49.7141799926758,12.7754802703857,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"273","Pivon","1247","CHMI-D:1247",49.4869613647461,12.7391595840454,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"274","Belá nad Radbuzou","1248","CHMI-D:1248",49.5941505432129,12.716010093689,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"275","Malé Kyšice - Poteplí","1249","CHMI-D:1249",50.0665893554688,14.0753059387207,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"276","Chlum","125","CHMI-D:125",48.8622207641602,13.897500038147,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"277","Košátky","1250","CHMI-D:1250",50.3129730224609,14.6658296585083,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"278","Želízy","1251","CHMI-D:1251",50.4219436645508,14.4605560302734,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"279","Dolní Bukovina","1252","CHMI-D:1252",50.5363883972168,14.9375,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"280","Velký Reckov","1253","CHMI-D:1253",50.497501373291,14.8936100006104,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"281","Mladá Boleslav","1254","CHMI-D:1254",50.4105606079102,14.9091701507568,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"282","Mezihorí","1255","CHMI-D:1255",49.7044410705566,16.7436103820801,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"283","Chornice","1256","CHMI-D:1256",49.6647186279297,16.7513008117676,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"284","Jaromerice","1257","CHMI-D:1257",49.622501373291,16.7541694641113,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"285","Zdechov","1258","CHMI-D:1258",49.264720916748,18.0780601501465,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"286","Hranice","1259","CHMI-D:1259",49.5499992370605,17.7333297729492,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"287","Ceská Skalice","126","CHMI-D:126",50.3972206115723,16.0491676330566,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"288","Netolice","1260","CHMI-D:1260",49.0489311218262,14.2005596160889,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"289","Lékarova Lhota","1261","CHMI-D:1261",49.076343536377,14.2632789611816,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"290","Sobesuky","1262","CHMI-D:1262",49.4647216796875,16.9941692352295,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"291","Korycany nad prehradou","1263","CHMI-D:1263",49.1074981689453,17.2224998474121,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"292","VD Korycany","1264","CHMI-D:1264",49.1166687011719,17.1930599212646,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"293","Rýmarov","1265","CHMI-D:1265",49.9377784729004,17.2674999237061,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"294","Sedlnice","1266","CHMI-D:1266",49.6595573425293,18.0862350463867,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"295","Tichá","1267","CHMI-D:1267",49.5713958740234,18.2219142913818,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"296","Jeseník nad Odrou","1268","CHMI-D:1268",49.6130561828613,17.9046878814697,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"297","Jablunkov - Lomná","1269","CHMI-D:1269",49.5763893127441,18.7605590820312,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"298","Nemetice","127","CHMI-D:127",50.3516654968262,16.1324996948242,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"299","Polanka nad Odrou","1270","CHMI-D:1270",49.7870445251465,18.1635417938232,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"300","Smilovice","1271","CHMI-D:1271",49.6711273193359,18.5769100189209,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"301","Baška","1272","CHMI-D:1272",49.6544494628906,18.3784523010254,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"302","Palkovice","1273","CHMI-D:1273",49.6399993896484,18.3197193145752,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"303","Olešná","1274","CHMI-D:1274",49.6666717529297,18.3202800750732,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"304","Stará Belá","1275","CHMI-D:1275",49.7634124755859,18.2168140411377,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"305","Frýdek - Místek","1276","CHMI-D:1276",49.6863098144531,18.3400001525879,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"306","Raškovice","1277","CHMI-D:1277",49.6012001037598,18.4739418029785,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"307","Vyšní Lhoty","1278","CHMI-D:1278",49.6266708374023,18.4636096954346,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"308","Morávka","1279","CHMI-D:1279",49.5849990844727,18.5327796936035,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"309","Bílá Hora","128","CHMI-D:128",49.7663879394531,13.402777671814,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"310","Terlicko","1280","CHMI-D:1280",49.7780609130859,18.5252799987793,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"311","Žermanice","1281","CHMI-D:1281",49.7333297729492,18.4466705322266,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"312","Bludovice","1282","CHMI-D:1282",49.7480583190918,18.4349994659424,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"313","Šance","1283","CHMI-D:1283",49.5149993896484,18.4152793884277,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
"314","Smikov","1284","CHMI-D:1284",49.7269668579102,14.8319463729858,"HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl"
